id_i,id_j,distance,race_i,race_j,pair_type
5580,7145,0.06825697752896687,1,0,cross_race
2402,6723,2.220446049250313e-16,1,0,cross_race
865,2011,0.0,1,1,same_race
865,1619,0.0,1,1,same_race
865,1876,0.0,1,1,same_race
95,6467,1.1102230246251565e-16,0,0,same_race
95,649,1.1102230246251565e-16,0,0,same_race
95,2074,0.002927488704280279,0,0,same_race
95,3672,0.002927488704280279,0,0,same_race
3990,6091,0.01919779904149721,1,0,cross_race
1267,6263,0.0,0,0,same_race
1267,1380,0.0,0,0,same_race
1267,3509,0.0008249628198484515,0,1,cross_race
1267,2602,0.0037182358443288432,0,0,same_race
1301,4343,0.0,0,1,cross_race
1301,2394,0.0,0,1,cross_race
1301,6068,0.0,0,0,same_race
1301,6628,0.0,0,1,cross_race
1301,5082,0.0,0,1,cross_race
1192,7049,0.0006440043244345661,0,1,cross_race
1192,3175,0.0006595352850303771,0,1,cross_race
1192,3053,0.0026620570576050273,0,0,same_race
1192,2152,0.00561877130558841,0,0,same_race
1911,4145,0.0008401711939614032,1,0,cross_race
1911,4416,0.006750375824610022,1,1,same_race
6510,6935,0.023018558654768317,1,1,same_race
6454,6679,0.01186656299794131,1,1,same_race
6454,6515,0.025567199292218845,1,1,same_race
902,3789,0.0,1,1,same_race
902,4930,0.0,1,1,same_race
902,2984,0.0,1,0,cross_race
902,6343,0.0,1,1,same_race
902,1787,0.0,1,0,cross_race
6319,7044,0.005000227911212463,0,1,cross_race
4545,4624,0.0,1,0,cross_race
4545,6246,0.0005342358663529279,1,1,same_race
4545,5276,0.0005733507295815343,1,1,same_race
3818,5542,0.014771980940646912,1,0,cross_race
2766,5412,0.013254065301309903,1,0,cross_race
2766,4582,0.03883963409570179,1,1,same_race
2766,4127,0.04618628876673525,1,0,cross_race
4362,5166,0.000543415572639705,1,1,same_race
4362,4713,0.0006359825328914326,1,1,same_race
4362,5747,0.0006359825328914326,1,0,cross_race
1952,2448,0.0,0,1,cross_race
1952,5536,0.0,0,1,cross_race
1952,3789,0.0025657803042890004,0,1,cross_race
3036,5128,0.0034582208804844194,1,1,same_race
2476,4453,0.001042727438646085,0,0,same_race
2476,5216,0.001042727438646085,0,1,cross_race
720,2234,3.3306690738754696e-16,0,0,same_race
720,3087,3.3306690738754696e-16,0,1,cross_race
720,6553,0.0005770330371386301,0,0,same_race
720,4851,0.0005770330371386301,0,1,cross_race
2500,5322,3.3306690738754696e-16,0,0,same_race
2500,6569,0.0016576738183718964,0,0,same_race
2500,3403,0.0016576738183718964,0,0,same_race
6850,7170,0.0,1,1,same_race
1469,7145,0.11781409253189168,1,0,cross_race
1469,6670,0.15596076328072983,1,1,same_race
1469,5023,0.16459650642953294,1,1,same_race
6357,6510,0.21591922154955967,0,1,cross_race
3841,6382,0.003070798579524081,1,1,same_race
4231,6477,0.0067833645243089435,1,0,cross_race
4231,6529,0.007783384341576327,1,1,same_race
1502,6382,0.0025540213326915584,0,1,cross_race
1502,3841,0.008531471898432397,0,1,cross_race
1502,2391,0.00883104133003998,0,1,cross_race
3898,4082,0.00550228159587729,0,0,same_race
3898,5156,0.009667299524607542,0,1,cross_race
3898,4895,0.010944424512570938,0,1,cross_race
811,2776,0.0,1,1,same_race
811,5685,0.0025202068189144056,1,1,same_race
811,3523,0.009913294862146982,1,0,cross_race
811,5114,0.01013491372609654,1,1,same_race
4375,4416,0.0009114585051946955,0,1,cross_race
5706,6454,0.10482535292496353,1,1,same_race
5706,6515,0.1137632487464536,1,1,same_race
5183,7050,0.0,1,0,cross_race
5183,6508,0.0012978156712823985,1,0,cross_race
5183,5892,0.0025261352398480152,1,0,cross_race
2179,2274,0.005452859875365479,1,1,same_race
2179,2476,0.005452859875365479,1,0,cross_race
2179,4834,0.007678245824112251,1,0,cross_race
5010,5363,0.0030172658510414507,1,0,cross_race
5010,5407,0.005130855234804388,1,1,same_race
5197,5579,0.0,1,1,same_race
5197,6002,0.0,1,1,same_race
4834,6050,0.0024316459431806825,0,0,same_race
4834,6074,0.007678245824112251,0,1,cross_race
1044,2625,0.0016044733993076932,1,0,cross_race
1044,2660,0.01081595602920582,1,1,same_race
1044,4510,0.010932718054151969,1,0,cross_race
1044,5310,0.015348215777884588,1,1,same_race
3203,6000,0.14262581515087713,1,1,same_race
1228,1890,0.0,1,1,same_race
1228,4187,0.0,1,1,same_race
1228,5856,0.0,1,1,same_race
1228,4416,0.0,1,1,same_race
2787,4790,0.0,0,0,same_race
2787,3543,0.0,0,1,cross_race
2787,3835,0.0,0,1,cross_race
4315,6254,0.017471079159543046,0,1,cross_race
4315,6658,0.027826678142188088,0,1,cross_race
1143,2904,0.00016881371539867462,0,0,same_race
1143,4962,0.0006116730750698185,0,0,same_race
1143,6906,0.003466354873049471,0,0,same_race
1143,4765,0.004815706780540663,0,0,same_race
3598,6309,0.0004776277893198122,1,1,same_race
3598,3629,0.002088138218961033,1,1,same_race
3598,5073,0.003973202420023747,1,1,same_race
780,6832,0.0,0,1,cross_race
780,4220,0.0,0,1,cross_race
780,3930,0.0,0,1,cross_race
780,3390,0.0,0,1,cross_race
3087,6553,0.0005770330371386301,1,0,cross_race
3087,4851,0.0005770330371386301,1,1,same_race
5135,5752,0.00681818752134844,0,0,same_race
5135,5333,0.00681818752134844,0,1,cross_race
5135,5386,0.008820594149914873,0,0,same_race
473,5204,0.0014584566582761527,1,1,same_race
473,821,0.0014584566582761527,1,0,cross_race
473,6506,0.0014584566582761527,1,0,cross_race
473,2273,0.0057407825872142215,1,0,cross_race
473,2848,0.0057407825872142215,1,1,same_race
1489,7141,0.0047546727547993495,1,0,cross_race
1489,4623,0.021804455806470613,1,1,same_race
1489,2283,0.025528279832464196,1,1,same_race
1489,4644,0.027993150119375976,1,1,same_race
1489,1620,0.03453089944575194,1,1,same_race
6614,6692,0.0012995402767975728,0,1,cross_race
3594,4924,0.0,0,1,cross_race
6496,6806,0.011689903403716229,0,0,same_race
3076,5627,0.006632327122824688,0,1,cross_race
3076,4107,0.006632327122824688,0,0,same_race
3076,3610,0.006632327122824688,0,1,cross_race
3076,4895,0.01197744261675826,0,1,cross_race
387,4424,1.1102230246251565e-16,1,0,cross_race
387,2291,0.00361609142108843,1,0,cross_race
387,3036,0.00361609142108843,1,1,same_race
387,1778,0.003674752972670725,1,1,same_race
387,1319,0.014121849255962493,1,0,cross_race
3247,6766,0.018413054653427574,1,1,same_race
3182,6832,0.0,0,1,cross_race
3182,4220,0.0,0,1,cross_race
3182,3930,0.0,0,1,cross_race
3182,3390,0.0,0,1,cross_race
3522,6614,0.001319534610900619,1,0,cross_race
3522,6311,0.001319534610900619,1,0,cross_race
3522,6736,0.001325827876978769,1,1,same_race
2930,6496,0.07171330680159937,1,0,cross_race
2930,6806,0.07373155712847701,1,0,cross_race
2215,2391,0.005696245583918569,1,1,same_race
2215,6382,0.007866550000614203,1,1,same_race
2215,3841,0.009856190910146001,1,1,same_race
4187,5856,0.0,1,1,same_race
4187,4416,0.0,1,1,same_race
1420,4895,0.0,0,1,cross_race
1420,2602,0.00610519842217605,0,0,same_race
1420,6263,0.008187765170259098,0,0,same_race
657,4545,0.004111983927151175,1,1,same_race
657,4624,0.004111983927151175,1,0,cross_race
657,6246,0.004433732409969027,1,1,same_race
657,5276,0.004900827921220263,1,1,same_race
657,2135,0.01586823252898162,1,1,same_race
4238,4998,0.0001238498570184099,0,0,same_race
4238,6247,0.00028841313112160094,0,1,cross_race
4238,5699,0.005883167560435054,0,1,cross_race
4238,4804,0.005883167560435054,0,1,cross_race
3439,3859,0.001042033253136343,1,1,same_race
3439,5861,0.001042033253136343,1,1,same_race
3884,6833,0.00047535419900546216,0,0,same_race
3884,6659,0.0005484655061446242,0,0,same_race
3884,6829,0.0005484655061446242,0,0,same_race
1579,6160,0.0,0,0,same_race
1579,2493,0.0,0,1,cross_race
1579,6617,0.0,0,0,same_race
1579,3816,0.0009721563224459606,0,0,same_race
1680,7170,0.0,0,1,cross_race
1680,5479,0.0,0,1,cross_race
4556,6458,0.013361116485140823,0,1,cross_race
5129,6578,0.0011821173917141437,0,1,cross_race
1632,7170,0.0,0,1,cross_race
1632,1668,0.0,0,0,same_race
1632,1680,0.0,0,0,same_race
1632,5479,0.0,0,1,cross_race
819,6936,0.001519368969508772,1,1,same_race
819,5310,0.0015467979984384872,1,1,same_race
819,4863,0.013198140308252615,1,1,same_race
819,2155,0.013205910863974823,1,0,cross_race
819,2625,0.015236737214185059,1,0,cross_race
5166,6546,0.0023544656905118977,1,1,same_race
5166,5747,0.0023544656905118977,1,0,cross_race
2067,3784,0.0,1,0,cross_race
2067,3366,0.0,1,1,same_race
2067,3266,0.0,1,0,cross_race
248,5265,1.1102230246251565e-16,0,1,cross_race
248,1813,0.006674914109494279,0,1,cross_race
248,5142,0.014510376921235468,0,1,cross_race
248,7181,0.04027483296660994,0,1,cross_race
248,2822,0.044206055857913706,0,1,cross_race
2378,7170,0.0,1,1,same_race
2378,5479,0.0,1,1,same_race
5483,5737,0.0004790166599363266,0,0,same_race
5483,6788,0.0027945968884894867,0,1,cross_race
5483,6265,0.0029638552391522133,0,1,cross_race
5483,5725,0.0030490890855056074,0,0,same_race
1299,3489,0.0008419278753266646,1,0,cross_race
1299,6846,0.007211569276599938,1,1,same_race
1299,5069,0.01042615586472373,1,1,same_race
1164,5229,0.07990839030239805,1,0,cross_race
1164,5237,0.08393502776486428,1,0,cross_race
1164,1836,0.12011307971104135,1,1,same_race
1164,3340,0.12788505476585876,1,1,same_race
192,4082,0.0014750274380760375,1,0,cross_race
192,6241,0.0015217601614027076,1,1,same_race
192,2848,0.00801108804832218,1,1,same_race
192,2273,0.00801108804832218,1,0,cross_race
2877,3133,0.0,1,1,same_race
2877,3816,0.001116683260603435,1,0,cross_race
6647,6851,0.0023715132789950966,1,0,cross_race
1187,6265,0.00353591703166678,0,1,cross_race
1187,4628,0.0073320276185934175,0,0,same_race
1187,5737,0.012280740907749887,0,0,same_race
1187,5483,0.012483210069627826,0,0,same_race
1187,4197,0.01694498366987307,0,1,cross_race
4998,6247,0.0005262257247473645,0,1,cross_race
4998,5699,0.004404893155343537,0,1,cross_race
5082,6068,0.0,1,0,cross_race
5082,6628,0.0,1,1,same_race
2679,2758,0.029088388041708102,1,1,same_race
2679,6194,0.03698679587305209,1,1,same_race
2679,4386,0.0489602682505057,1,1,same_race
2679,5611,0.06161880988849022,1,1,same_race
2514,3295,1.1102230246251565e-16,1,0,cross_race
2514,6696,1.1102230246251565e-16,1,1,same_race
2514,6788,0.0004638969249501912,1,1,same_race
2514,4404,0.0004638969249501912,1,1,same_race
3340,3868,0.004775839078816735,1,1,same_race
3340,6758,0.007504510772137651,1,1,same_race
3340,5077,0.010117532012680508,1,1,same_race
3340,5237,0.0193237149735751,1,0,cross_race
5542,6091,0.01397742054341966,0,0,same_race
5250,6885,0.00463423101003968,1,0,cross_race
398,3221,0.0006450323550382109,1,1,same_race
398,1020,0.0018309583670009788,1,1,same_race
398,6210,0.002562381085906229,1,1,same_race
398,3833,0.0042466268846078625,1,0,cross_race
398,1899,0.005853811785768381,1,1,same_race
508,7155,0.0004296378964118164,0,0,same_race
508,1298,0.0014500890487880724,0,0,same_race
508,7038,0.0018199413833949185,0,0,same_race
508,1434,0.004336965910210933,0,1,cross_race
508,1966,0.005435987933197661,0,1,cross_race
5425,5676,3.3306690738754696e-16,1,1,same_race
5425,6159,0.002364347580264825,1,0,cross_race
2882,4181,0.00028029724071076956,0,0,same_race
2882,6707,0.002059928061350247,0,0,same_race
4003,5508,2.220446049250313e-16,1,1,same_race
2890,6009,1.1102230246251565e-16,0,0,same_race
2890,5355,1.1102230246251565e-16,0,1,cross_race
1724,3934,0.003248764141000504,1,1,same_race
1724,2754,0.0032649884058587597,1,1,same_race
1724,4140,0.008249247501491697,1,1,same_race
4247,6578,0.0003280470112638767,0,1,cross_race
4247,5129,0.002754762237757502,0,0,same_race
4247,6458,0.006192732410407409,0,1,cross_race
5984,6195,0.0005583160911791785,0,0,same_race
5936,6634,0.005196692544662818,0,1,cross_race
4692,5363,0.0055188429692930585,1,0,cross_race
4692,5407,0.012356663191684714,1,1,same_race
4692,4936,0.012449662252590143,1,1,same_race
2496,3459,0.006282764833243859,1,1,same_race
943,3702,0.002452784108723405,1,1,same_race
943,3534,0.00880423732377511,1,1,same_race
943,1885,0.01013491372609654,1,1,same_race
5672,6730,0.011025712003671417,1,1,same_race
561,3340,0.007063850524794746,1,1,same_race
561,3868,0.013421989799747402,1,1,same_race
561,6758,0.021031444891215445,1,1,same_race
561,5077,0.02197469847756528,1,1,same_race
561,5237,0.025511072062614826,1,0,cross_race
6134,7026,0.004108316122976019,1,1,same_race
432,2179,0.0,1,1,same_race
432,2274,0.005452859875365479,1,1,same_race
432,2476,0.005452859875365479,1,0,cross_race
432,4834,0.007678245824112251,1,0,cross_race
2649,4804,0.004776807260640892,0,1,cross_race
2649,5699,0.004776807260640892,0,1,cross_race
2649,4998,0.005264677714214794,0,0,same_race
4930,6343,0.0,1,1,same_race
1327,6375,0.22310107995558293,0,1,cross_race
1327,1861,0.22436640142762365,0,1,cross_race
1327,4745,0.22436640142762365,0,1,cross_race
1020,3833,0.001931784710989315,1,0,cross_race
1020,3221,0.0027498129710268326,1,1,same_race
1020,6210,0.0049364965426156315,1,1,same_race
3969,4518,1.1102230246251565e-16,1,1,same_race
3969,6295,1.1102230246251565e-16,1,0,cross_race
3969,5642,0.00048070519939824585,1,1,same_race
232,2602,0.0010351313253058603,1,0,cross_race
232,5352,0.001101698349950997,1,0,cross_race
232,3808,0.001101698349950997,1,0,cross_race
232,4392,0.004526511987897219,1,0,cross_race
232,4516,0.004526511987897219,1,0,cross_race
4672,5135,1.1102230246251565e-16,0,0,same_race
4672,5752,0.00681818752134844,0,0,same_race
4672,5333,0.00681818752134844,0,1,cross_race
4672,5386,0.008820594149914873,0,0,same_race
3715,4656,0.0032427282647153888,1,1,same_race
3715,5666,0.005550177014321145,1,1,same_race
3926,6329,0.02578574270311118,0,1,cross_race
2932,6134,0.0007322590734586409,1,1,same_race
2932,7026,0.0014644154434524381,1,1,same_race
754,5888,1.1102230246251565e-16,1,1,same_race
754,6132,0.0007376097883854404,1,0,cross_race
754,6499,0.0007376097883854404,1,1,same_race
1493,3203,0.05957867304393161,1,1,same_race
1493,6000,0.12598140048695794,1,1,same_race
1493,1836,0.17417413571352347,1,1,same_race
2396,6987,0.0,1,1,same_race
2396,3087,0.0006354189772401764,1,1,same_race
4369,5382,0.0,1,0,cross_race
3620,4231,0.001229735701501089,0,1,cross_race
3620,5578,0.00448769349668432,0,0,same_race
3620,6658,0.005065651605700605,0,1,cross_race
194,1805,0.0,1,1,same_race
194,405,0.0011341906190053264,1,1,same_race
194,2496,0.004002380015791673,1,1,same_race
194,1713,0.006224142812574773,1,1,same_race
194,6810,0.006224142812574773,1,1,same_race
6000,6330,0.11213074666713219,1,1,same_race
3569,4532,0.002830917697427493,0,0,same_race
3569,4517,0.010865795538739231,0,1,cross_race
3569,5676,0.010865795538739231,0,1,cross_race
2847,6587,0.0,0,0,same_race
2847,5904,0.0,0,1,cross_race
2847,6855,0.0,0,1,cross_race
5904,6587,0.0,1,0,cross_race
5904,6855,0.0,1,1,same_race
3192,5364,0.0,1,1,same_race
3192,3317,0.0,1,1,same_race
3192,4721,0.0,1,1,same_race
3192,6177,0.001612115603685682,1,1,same_race
1515,5189,0.0050884380538378515,1,1,same_race
1515,1620,0.009573457503051386,1,1,same_race
1515,2155,0.01266836929156745,1,0,cross_race
1515,6785,0.022509138480607982,1,1,same_race
1515,2150,0.024802573233658753,1,1,same_race
2677,4912,2.220446049250313e-16,0,0,same_race
2677,4256,2.220446049250313e-16,0,0,same_race
2677,5503,2.220446049250313e-16,0,1,cross_race
2677,7020,2.220446049250313e-16,0,1,cross_race
1222,3629,0.0005668110362510026,1,1,same_race
1222,1631,0.0022070246842096353,1,1,same_race
1222,6912,0.0036514603350490393,1,1,same_race
1222,5457,0.003981230132293123,1,0,cross_race
1222,7129,0.003981230132293123,1,0,cross_race
3368,5131,0.09078556589847309,1,1,same_race
3368,6194,0.15650376093648233,1,1,same_race
5719,7120,0.0,1,0,cross_race
238,459,0.0,0,0,same_race
238,4113,0.0018523829071762643,0,0,same_race
238,4721,0.0018523829071762643,0,1,cross_race
238,5364,0.0018523829071762643,0,1,cross_race
238,3192,0.0018523829071762643,0,1,cross_race
58,5613,0.0012445816854436131,0,1,cross_race
58,3912,0.002835842393247856,0,0,same_race
58,2823,0.0033446765085992647,0,1,cross_race
58,1096,0.0038485619588570774,0,0,same_race
58,1960,0.004414071885421866,0,1,cross_race
6097,6560,0.003351055576159112,1,1,same_race
6097,6810,0.004351590435226038,1,1,same_race
5493,6971,0.00880717660869701,0,0,same_race
5493,7038,0.011926227908079512,0,0,same_race
2855,3881,0.0,1,0,cross_race
2855,5449,0.008615923680420856,1,1,same_race
744,1556,0.0,1,0,cross_race
744,7170,0.0,1,1,same_race
744,1668,0.0,1,0,cross_race
744,1680,0.0,1,0,cross_race
744,5479,0.0,1,1,same_race
6696,6788,0.0004638969249501912,1,1,same_race
205,2841,0.0,1,1,same_race
205,5980,0.0,1,1,same_race
205,2505,0.0014569551267413772,1,1,same_race
205,2085,0.0014569551267413772,1,1,same_race
205,6954,0.0014569551267413772,1,0,cross_race
237,1820,0.027012175785762094,1,0,cross_race
237,1105,0.05788381392644326,1,0,cross_race
237,357,0.07373129035379156,1,1,same_race
237,539,0.07373588082533156,1,0,cross_race
237,3330,0.08028734281382088,1,0,cross_race
3279,3573,0.07039868600905941,0,0,same_race
3279,6780,0.08023234838859983,0,0,same_race
3279,6529,0.1526694832271117,0,1,cross_race
3279,3653,0.15348853627685788,0,1,cross_race
4136,4914,0.0004578172560990579,0,0,same_race
4136,5099,0.0018919798186676218,0,1,cross_race
2729,4011,0.004847990794700219,0,0,same_race
2729,5807,0.0049326231844021295,0,1,cross_race
2729,3526,0.007103900479233816,0,0,same_race
2729,4123,0.007121769545197942,0,0,same_race
2729,4355,0.010756754162445481,0,1,cross_race
1454,3312,0.021354174438544815,0,1,cross_race
1454,3868,0.19102556577726926,0,1,cross_race
1454,3786,0.20486545128120326,0,1,cross_race
1454,3340,0.2081364244912307,0,1,cross_race
4517,5676,3.3306690738754696e-16,1,1,same_race
4517,5425,3.3306690738754696e-16,1,1,same_race
4517,6159,0.002364347580264825,1,0,cross_race
4517,4532,0.0026115869031166916,1,0,cross_race
1400,2264,0.008722145077370569,1,1,same_race
1400,2467,0.018670200041633223,1,1,same_race
1400,3147,0.07110220106238918,1,0,cross_race
2174,6765,0.00013917795987095083,0,1,cross_race
2174,5009,0.0005846833941361984,0,0,same_race
2174,2537,0.0005846833941361984,0,0,same_race
2174,2497,0.0005846833941361984,0,0,same_race
5253,6182,1.1102230246251565e-16,1,0,cross_race
5253,7181,0.0004223948476875794,1,1,same_race
5678,5900,3.3306690738754696e-16,0,1,cross_race
5678,6053,0.00021907486540229115,0,0,same_race
5678,6841,0.00021907486540229115,0,0,same_race
872,2838,0.0018305419734947481,0,0,same_race
872,5382,0.0018305419734947481,0,0,same_race
872,4369,0.0018305419734947481,0,1,cross_race
872,4819,0.0018305419734947481,0,0,same_race
872,3688,0.002021074000790102,0,0,same_race
2940,4307,0.0,1,0,cross_race
2940,6270,0.0011954337149834293,1,0,cross_race
3682,6507,0.0,0,1,cross_race
3682,4222,0.001266768609021418,0,0,same_race
2591,6833,0.005062244610563482,0,0,same_race
2591,3884,0.005247193813433082,0,0,same_race
1207,5648,0.0016417411347600108,1,1,same_race
1207,2245,0.0016417411347600108,1,1,same_race
1207,5508,0.0016417411347600108,1,1,same_race
1207,4003,0.0016417411347600108,1,1,same_race
5568,6130,0.009273214098207916,1,1,same_race
2220,2222,0.0,0,0,same_race
2220,5262,0.0006293272072492861,0,0,same_race
2220,6519,0.002175979418600038,0,0,same_race
2220,4212,0.002175979418600038,0,1,cross_race
62,1044,0.006186682627482898,0,1,cross_race
62,2660,0.010607031181793292,0,1,cross_race
62,2625,0.014070179777876723,0,0,same_race
62,5156,0.021000086186090727,0,1,cross_race
62,2369,0.021216279045231268,0,1,cross_race
2598,5250,0.001120700390050855,0,1,cross_race
2598,2806,0.0011984097093745705,0,1,cross_race
3104,6587,0.0,1,0,cross_race
3104,5904,0.0,1,1,same_race
3104,6855,0.0,1,1,same_race
4077,5262,0.0006293272072492861,1,0,cross_race
4077,6519,0.002175979418600038,1,0,cross_race
4077,4212,0.002175979418600038,1,1,same_race
3912,5613,0.0018318656165055014,0,1,cross_race
3912,6941,0.0042152553240901725,0,1,cross_race
3912,7088,0.008818759927067155,0,1,cross_race
149,5449,0.0,1,1,same_race
149,205,0.0017145786131622653,1,1,same_race
149,2841,0.0017145786131622653,1,1,same_race
149,5980,0.0017145786131622653,1,1,same_race
2537,6765,0.0001533570078363633,0,1,cross_race
2537,5350,0.00016917544848249477,0,0,same_race
673,3034,0.0,1,0,cross_race
673,1239,0.0,1,1,same_race
673,5861,0.0,1,1,same_race
673,4903,0.0,1,0,cross_race
3697,3921,2.220446049250313e-16,1,1,same_race
3697,4117,0.001993510141371946,1,0,cross_race
2135,6246,0.0037874307677047137,1,1,same_race
2135,4545,0.004105563182072447,1,1,same_race
2135,4624,0.004105563182072447,1,0,cross_race
2135,3820,0.005031774232006625,1,1,same_race
2135,5276,0.0055572999747375285,1,1,same_race
2245,4003,2.220446049250313e-16,1,1,same_race
2245,5508,2.220446049250313e-16,1,1,same_race
2245,3459,0.0016417411347600108,1,1,same_race
1637,5579,0.0,1,1,same_race
1637,6002,0.0,1,1,same_race
1637,4492,0.0,1,0,cross_race
1637,4902,0.0,1,0,cross_race
1637,2737,0.0,1,1,same_race
2821,3368,0.11413900155431422,1,1,same_race
2821,5131,0.1683597399444431,1,1,same_race
1678,6587,0.0,1,0,cross_race
1678,5904,0.0,1,1,same_race
1678,2847,0.0,1,0,cross_race
1678,6855,0.0,1,1,same_race
3295,6696,1.1102230246251565e-16,0,1,cross_race
3295,6788,0.0004638969249501912,0,1,cross_race
3295,4404,0.0004638969249501912,0,1,cross_race
1149,1378,0.0011691231634956,0,1,cross_race
1149,6872,0.0011691231634956,0,1,cross_race
1149,4222,0.0012226781839016487,0,0,same_race
3459,5648,0.0016417411347600108,1,1,same_race
3459,5508,0.0016417411347600108,1,1,same_race
3459,4003,0.0016417411347600108,1,1,same_race
2660,4510,0.00635858160702929,1,0,cross_race
2660,5956,0.008875168768472608,1,0,cross_race
2660,4082,0.010132817533535565,1,0,cross_race
2660,6241,0.010590919128419696,1,1,same_race
700,3523,0.011172909332948122,1,0,cross_race
700,5643,0.012007329151658808,1,1,same_race
700,5685,0.015005744453183367,1,1,same_race
700,3818,0.017335920765676804,1,1,same_race
700,1473,0.018119411221694026,1,1,same_race
1219,5370,0.0,1,1,same_race
1219,6201,0.0,1,1,same_race
3228,6689,0.0016594661885490636,1,1,same_race
3228,4656,0.006530634867925267,1,1,same_race
3228,3715,0.008233947016534016,1,1,same_race
3228,3534,0.013287054588337788,1,1,same_race
3228,5666,0.014474638402581674,1,1,same_race
527,1219,0.0,0,1,cross_race
527,5370,0.0,0,1,cross_race
527,6201,0.0,0,1,cross_race
527,946,0.0,0,0,same_race
3816,6160,0.0009721563224459606,0,0,same_race
3816,6617,0.0009721563224459606,0,0,same_race
2625,4510,0.009361139954473963,0,0,same_race
2625,5310,0.010586206512250285,0,1,cross_race
2625,7189,0.010979623837895525,0,1,cross_race
129,6676,0.0,0,1,cross_race
129,2806,0.0012705434654904924,0,1,cross_race
129,4267,0.0012705434654904924,0,1,cross_race
129,6885,0.0012705434654904924,0,0,same_race
2831,4224,0.0013876790923015303,1,0,cross_race
2831,5289,0.005373136312527005,1,1,same_race
2831,4863,0.008482615198888044,1,1,same_race
2831,5393,0.010074726663811928,1,1,same_race
5073,6309,0.005284124910669874,1,1,same_race
420,5959,0.0,0,1,cross_race
420,6119,0.0,0,1,cross_race
420,715,0.0,0,1,cross_race
420,1953,0.0,0,0,same_race
420,4463,0.0,0,1,cross_race
2833,4722,0.1442044128609944,1,1,same_race
2833,5580,0.14987127112504584,1,1,same_race
2833,7145,0.17215658662656097,1,0,cross_race
2833,6670,0.19921885913560966,1,1,same_race
1504,3607,0.0019439040735645952,0,0,same_race
1504,5719,0.0019439040735645952,0,1,cross_race
1504,7120,0.0019439040735645952,0,0,same_race
2681,4644,0.008767220236420736,1,1,same_race
2681,6785,0.04231947966389138,1,1,same_race
4267,6885,0.0,1,0,cross_race
5613,6983,0.0030249859243539623,1,0,cross_race
4113,5364,0.0,0,1,cross_race
4113,4721,0.0,0,1,cross_race
4113,6177,0.001612115603685682,0,1,cross_race
6194,7201,0.09305610121638364,1,1,same_race
1169,4095,0.0018613561280593771,1,1,same_race
1169,4688,0.002630183408743769,1,1,same_race
3120,4688,0.003751337440432323,0,1,cross_race
3120,6766,0.005356515917986138,0,1,cross_race
2190,3672,0.0,1,0,cross_race
2190,4638,0.0,1,0,cross_race
2190,6467,0.002927488704280279,1,0,cross_race
1196,4200,3.3306690738754696e-16,0,1,cross_race
1196,2589,0.002217442982714868,0,1,cross_race
1196,4547,0.002217442982714868,0,1,cross_race
1196,5631,0.002217442982714868,0,0,same_race
6707,7175,0.0001868273062721748,0,0,same_race
3133,3816,0.001116683260603435,1,0,cross_race
2044,2511,0.001179486224684223,1,1,same_race
2044,6880,0.0012665892961876146,1,0,cross_race
2044,5621,0.004533835585961543,1,1,same_race
3658,5036,0.0,1,1,same_race
3658,4286,0.0,1,0,cross_race
3658,6922,0.0,1,0,cross_race
2029,4307,0.0,1,0,cross_race
2029,2940,0.0,1,1,same_race
2029,6270,0.0011954337149834293,1,0,cross_race
3808,4392,0.0011632577998869076,0,0,same_race
3808,4516,0.0011632577998869076,0,0,same_race
315,6263,0.0,0,0,same_race
315,1380,0.0,0,0,same_race
315,1267,0.0,0,0,same_race
315,3509,0.0008249628198484515,0,1,cross_race
315,2602,0.0037182358443288432,0,0,same_race
1413,4315,0.017039989348272777,0,0,same_race
1413,2710,0.04969286945950491,0,1,cross_race
1413,6658,0.056514538149224025,0,1,cross_race
1413,6254,0.06382759396219806,0,1,cross_race
1413,2570,0.06471060084059432,0,1,cross_race
2914,7170,0.0,1,1,same_race
2914,5479,0.0,1,1,same_race
3018,3034,0.0,1,0,cross_race
3018,5861,0.0,1,1,same_race
3018,4903,0.0,1,0,cross_race
3534,4656,0.004919344762078559,1,1,same_race
3534,5666,0.005562398026200954,1,1,same_race
3534,3702,0.007489605086457796,1,1,same_race
3534,5114,0.00880423732377511,1,1,same_race
4935,6802,0.0,1,0,cross_race
4935,6644,0.0,1,0,cross_race
4935,6736,0.0,1,1,same_race
757,1400,0.03197075908440827,1,1,same_race
757,1138,0.056963341182244664,1,1,same_race
757,2264,0.07330593409073416,1,1,same_race
757,2467,0.08327705482848824,1,1,same_race
757,3147,0.15472545003520666,1,0,cross_race
4624,6246,0.0005342358663529279,0,1,cross_race
4624,5276,0.0005733507295815343,0,1,cross_race
4305,5997,0.005532566784840265,0,0,same_race
4305,4688,0.009875224352825285,0,1,cross_race
3668,4674,0.000166631143645124,0,1,cross_race
3668,6841,0.0007139058669797249,0,0,same_race
3668,6053,0.0007139058669797249,0,0,same_race
3668,5678,0.001723585686387974,0,0,same_race
5274,6407,0.00087265066694453,0,0,same_race
5274,5962,0.0010207788610628876,0,1,cross_race
5503,7020,2.220446049250313e-16,1,1,same_race
1441,2027,0.0032471378176575083,1,1,same_race
1441,3952,0.0034782306264647955,1,1,same_race
1441,1778,0.014183206850350905,1,1,same_race
1441,3569,0.01619280232278031,1,0,cross_race
2865,5393,0.005021983957809395,1,1,same_race
